MODEL,PRICE,KM,MFG YEAR,FUEL TYPE,BHP,VEHICLE TYPE,CC,DOORS,CYLINDER,GEAR,WEIGHT,ABS,AIRBAGS,CD PLAYER,CENTRAL LOCK,POWER WINDOW,POWER STEERING,MISTLAMPS,BACK SEAT DIVIDER,ALLOY WHEELS,MFG MONTH
43,2145000,72000,2014,1,148,1,2393,5,7,5,1300,1,1,1,1,1,1,1,1,1,FEBRUARY
43,2260000,68000,2016,1,148,1,2393,5,7,5,1300,1,1,1,1,1,1,1,1,1,APRIL
43,2165000,58000,2015,1,148,1,2393,5,7,5,1300,1,1,1,1,1,1,1,1,1,JUNE
17,2520000,38000,2020,1,148,1,2393,5,4,5,1300,1,1,1,1,1,1,1,1,1,AUGUST
17,2455000,52000,2018,1,148,1,2393,5,4,5,1300,1,1,1,1,1,1,1,1,1,JULY
17,2475000,49000,2019,1,148,1,2393,5,4,5,1300,1,1,1,1,1,1,1,1,1,0VEMBER
17,2215000,77000,2013,1,148,1,2393,5,4,5,1300,1,1,1,1,1,1,1,1,1,MAY
17,2245000,75000,2014,1,148,1,2393,5,4,5,1300,1,1,1,1,1,1,1,1,1,SEPTEMBER
17,2275000,73000,2016,1,148,1,2393,5,4,5,1300,1,1,1,1,1,1,1,1,1,MARCH
17,2415000,69000,2017,1,148,1,2393,5,4,5,1300,1,1,1,1,1,1,1,1,1,0VEMBER
17,2445000,61000,2018,1,148,1,2393,5,4,5,1300,1,1,1,1,1,1,1,1,1,OCTOBER
100,2145000,75000,2016,1,148,1,2393,5,4,5,1300,1,1,1,1,1,1,1,1,1,SEPTEMBER
100,2425000,56000,2018,1,148,1,2393,5,4,5,1300,1,1,1,1,1,1,1,1,1,JANUARY
100,2045000,78000,2015,1,148,1,2393,5,4,5,1300,1,1,1,1,1,1,1,1,1,APRIL
100,2355000,69000,2017,1,148,1,2393,5,4,5,1300,1,1,1,1,1,1,1,1,1,FEBRUARY
100,2025000,82000,2014,1,148,1,2393,5,4,5,1300,1,1,1,1,1,1,1,1,1,0VEMBER
100,2575000,45000,2020,1,148,1,2393,5,4,5,1300,1,1,1,1,1,1,1,1,1,JUNE
100,2545000,51000,2019,1,148,1,2393,5,4,5,1300,1,1,1,1,1,1,1,1,1,AUGUST
101,2275000,82000,2014,1,148,1,2393,5,4,5,1300,1,1,1,1,1,1,1,1,1,JULY
101,2645000,51000,2018,1,148,0,2393,5,4,6,1300,1,1,1,1,1,1,1,1,1,SEPTEMBER
101,2735000,41000,2019,1,148,0,2393,5,4,6,1300,1,1,1,1,1,1,1,1,1,JANUARY
101,2515000,71000,2017,1,148,0,2393,5,4,6,1300,1,1,1,1,1,1,1,1,1,MARCH
101,2475000,73000,2016,1,148,0,2393,5,4,6,1300,1,1,1,1,1,1,1,1,1,MAY
101,2445000,77000,2015,1,148,0,2393,5,4,6,1300,1,1,1,1,1,1,1,1,1,APRIL
101,2775000,28000,2020,1,148,0,2393,5,4,6,1300,1,1,1,1,1,1,1,1,1,0VEMBER
101,2255000,84000,2013,1,148,0,2393,5,4,6,1300,1,1,1,1,1,1,1,1,1,DECEMBER
101,2620000,66000,2018,1,148,0,2393,5,4,6,1300,1,1,1,1,1,1,1,1,1,AUGUST
454,615000,51000,2019,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,SEPTEMBER
454,580000,63000,2018,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,MARCH
454,650000,38000,2020,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JANUARY
454,620000,65000,2018,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,DECEMBER
454,656000,57000,2019,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,OCTOBER
131,725000,45000,2020,1,89,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JUNE
131,675000,59000,2019,1,89,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,AUGUST
131,625000,64000,2018,1,89,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,APRIL
131,755000,36000,2020,1,89,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,MAY
131,645000,61000,2018,1,89,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JULY
455,675000,55000,2019,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,0VEMBER
455,725000,49000,2020,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,FEBRUARY
455,680000,51000,2019,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,SEPTEMBER
455,625000,67000,2018,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,0VEMBER
455,745000,36000,2020,1,82,1,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,APRIL
345,755000,69000,2019,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,AUGUST
345,650000,71000,2018,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JUNE
345,815000,38000,2020,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,AUGUST
345,655000,51000,2018,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JANUARY
345,760000,65000,2019,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JULY
346,881000,45000,2020,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,MAY
346,780000,70000,2018,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,OCTOBER
346,875000,35000,2020,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,0VEMBER
346,782000,62000,2018,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,JANUARY
346,835000,53000,2019,1,82,0,1197,5,4,5,1300,1,1,1,1,1,1,1,0,1,MARCH
232,890000,29000,2020,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,0,0,1,APRIL
232,849000,61000,2019,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,0,0,1,0VEMBER
232,790000,75000,2018,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,0,0,1,SEPTEMBER
232,892000,28000,2020,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,0,0,1,JUNE
232,785000,78000,2018,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,0,0,1,AUGUST
232,847000,67000,2019,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,0,0,1,OCTOBER
232,885000,38000,2020,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,0,0,1,DECEMBER
232,845000,72000,2019,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,0,0,1,JANUARY
232,780000,82000,2018,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,0,0,1,MAY
232,880000,45000,2020,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,0,0,1,JULY
153,835000,73000,2018,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,0,0,1,APRIL
153,880000,54000,2019,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,0,0,1,SEPTEMBER
153,837000,71000,2018,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,0,0,1,DECEMBER
153,935000,48000,2020,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,0,0,1,JANUARY
153,875000,59000,2019,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,0,0,1,AUGUST
153,840000,68000,2018,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,0,0,1,SEPTEMBER
153,882000,52000,2019,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,0,0,1,FEBRUARY
153,938000,45000,2020,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,0,0,1,OCTOBER
153,845000,60000,2018,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,0,0,1,0VEMBER
153,885000,49000,2019,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,0,0,1,APRIL
233,936000,51000,2020,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,0,JANUARY
233,835000,67000,2018,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,0,MARCH
233,885000,58000,2019,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,0,SEPTEMBER
233,837000,65000,2018,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,0,DECEMBER
233,940000,48000,2020,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,0,0VEMBER
233,888000,55000,2019,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,0,FEBRUARY
233,840000,60000,2018,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,0,JUNE
233,945000,42000,2020,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,0,OCTOBER
233,890000,51000,2019,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,0,JULY
233,884000,55000,2018,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,0,AUGUST
154,1138000,38000,2020,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,0,0,MAY
154,1088000,68000,2019,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,0,0,APRIL
154,1038000,71000,2018,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,0,0,DECEMBER
154,1090000,65000,2019,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,0,0,0VEMBER
154,1140000,35000,2020,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,0,0,OCTOBER
154,1040000,68000,2018,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,0,0,SEPTEMBER
154,1092000,61000,2019,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,0,0,JANUARY
154,1142000,31000,2020,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,0,0,MARCH
154,1095000,58000,2019,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,0,0,FEBRUARY
154,1145000,26000,2020,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,0,0,0,APRIL
470,1041000,62000,2018,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,0,0,1,MAY
470,1090000,49000,2019,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,0,0,1,JULY
470,1143000,36000,2020,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,0,0,1,AUGUST
470,1087000,52000,2019,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,0,0,1,JUNE
470,1039000,65000,2018,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,0,0,1,MARCH
470,1140000,41000,2020,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,0,0,1,SEPTEMBER
470,1085000,57000,2019,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,0,0,1,JANUARY
470,1037000,68000,2018,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,0,0,1,DECEMBER
470,1082000,62000,2019,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,0,0,1,0VEMBER
470,1138000,49000,2020,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,1,JULY
471,1122000,79000,2018,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,1,AUGUST
471,1172000,71000,2019,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,1,OCTOBER
471,1223000,52000,2020,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,1,APRIL
471,1175000,65000,2019,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,1,MAY
471,1125000,75000,2018,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,1,FEBRUARY
471,1175000,67000,2019,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,1,SEPTEMBER
471,1225000,47000,2020,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,1,APRIL
471,1128000,70000,2018,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,1,MAY
471,1180000,61000,2019,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,1,JANUARY
471,1230000,34000,2020,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,1,0VEMBER
370,1175000,62000,2019,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,0,0,1,DECEMBER
370,1126000,69000,2018,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,0,0,1,AUGUST
370,1226000,57000,2020,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,0,0,1,FEBRUARY
370,1178000,58000,2019,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,0,0,1,OCTOBER
370,1130000,65000,2018,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,0,0,1,APRIL
370,1239000,52000,2020,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,0,0,1,JUNE
370,1180000,51000,2019,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,0,0,1,MAY
370,1245000,39000,2020,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,0,0,1,MARCH
370,1185000,45000,2019,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,0,0,1,JULY
370,1135000,54000,2018,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,0,0,1,SEPTEMBER
234,1275000,49000,2020,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,1,0VEMBER
234,1225000,70000,2019,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,1,JANUARY
234,1175000,82000,2018,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,1,MARCH
234,1230000,65000,2019,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,1,DECEMBER
234,1278000,45000,2020,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,1,FEBRUARY
234,1178000,77000,2018,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,1,OCTOBER
234,1235000,60000,2019,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,1,0VEMBER
234,1282000,38000,2020,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,1,APRIL
234,1237000,53000,2019,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,1,MAY
234,1183000,61000,2018,1,106,1,1496,4,4,6,1300,1,1,1,1,1,1,1,0,1,JUNE
371,1367000,25000,2020,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,0,1,AUGUST
371,1317000,43000,2019,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,0,1,JULY
371,1365000,32000,2020,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,0,1,0VEMBER
371,1267000,65000,2018,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,0,1,DECEMBER
371,1315000,47000,2019,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,0,1,JANUARY
371,1362000,37000,2020,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,0,1,SEPTEMBER
371,1265000,68000,2018,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,0,1,FEBRUARY
371,1312000,51000,2019,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,0,1,OCTOBER
371,1360000,39000,2020,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,0,1,0VEMBER
371,1310000,58000,2019,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,0,1,JUNE
132,1321000,74000,2018,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,0,1,APRIL
132,1471000,43000,2020,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,0,1,JULY
132,1421000,64000,2019,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,0,1,AUGUST
132,1123000,69000,2018,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,0,1,SEPTEMBER
132,1475000,37000,2020,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,0,1,OCTOBER
132,1424000,60000,2019,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,0,1,APRIL
132,1125000,65000,2018,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,0,1,JANUARY
132,1478000,34000,2020,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,0,1,MARCH
132,1426000,48000,2019,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,0,1,SEPTEMBER
347,1443000,54000,2018,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,1,1,0VEMBER
347,1543000,47000,2020,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,1,1,MAY
347,1445000,49000,2018,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,1,1,FEBRUARY
347,1473000,52000,2019,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,1,1,DECEMBER
347,1555000,38000,2020,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,1,1,OCTOBER
347,1452000,42000,2018,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,1,1,APRIL
347,1520000,41000,2019,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,1,1,AUGUST
347,1575000,29000,2020,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,1,1,SEPTEMBER
347,1545000,31000,2019,1,106,0,1496,4,4,7,1300,1,1,1,1,1,1,1,1,1,JUNE
115,325000,82000,2010,1,76,1,999,5,3,5,1300,1,1,1,1,0,1,1,0,0,JANUARY
115,340000,75000,2012,1,76,1,999,5,3,5,1300,1,1,1,1,0,1,1,0,0,MARCH
115,350000,68000,2015,1,76,1,999,5,3,5,1300,1,1,1,1,0,1,1,0,0,JULY
115,355000,72000,2016,1,76,1,999,5,3,5,1300,1,1,1,1,0,1,1,0,0,OCTOBER
115,545000,52000,2019,1,76,1,999,5,3,5,1300,1,1,1,1,0,1,1,0,0,0VEMBER
115,575000,35000,2020,1,76,1,999,5,3,5,1300,1,1,1,1,0,1,1,0,0,JUNE
115,360000,65000,2013,1,76,1,999,5,3,5,1300,1,1,1,1,0,1,1,0,0,SEPTEMBER
115,330000,72000,2011,1,76,1,999,5,3,5,1300,1,1,1,1,0,1,1,0,0,MAY
26,540000,65000,2014,1,76,1,999,5,3,5,1300,1,1,1,1,1,1,1,0,1,FEBRUARY
26,510000,68000,2013,1,76,1,999,5,3,5,1300,1,1,1,1,1,1,1,0,1,JUNE
26,580000,52000,2018,1,76,1,999,5,3,5,1300,1,1,1,1,1,1,1,0,1,JULY
26,660000,48000,2019,1,76,1,999,5,3,5,1300,1,1,1,1,1,1,1,0,1,APRIL
26,715000,32000,2020,1,76,1,999,5,3,5,1300,1,1,1,1,1,1,1,0,1,MARCH
26,575000,55000,2017,1,76,1,999,5,3,5,1300,1,1,1,1,1,1,1,0,1,DECEMBER
26,500000,70000,2012,1,76,1,999,5,3,5,1300,1,1,1,1,1,1,1,0,1,MAY
26,555000,60000,2015,1,76,1,999,5,3,5,1300,1,1,1,1,1,1,1,0,1,MARCH
61,875000,28000,2020,1,109,1,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,FEBRUARY
61,665000,65000,2014,1,109,1,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,JUNE
61,650000,71000,2011,1,109,1,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,MAY
61,765000,52000,2016,1,109,1,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,MARCH
61,800000,38000,2018,1,109,1,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,DECEMBER
61,845000,32000,2019,1,109,1,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,FEBRUARY
61,775000,42000,2017,1,109,1,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,MAY
61,677000,62000,2015,1,109,1,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,0VEMBER
116,577000,82000,2011,1,109,0,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,OCTOBER
116,675000,65000,2015,1,109,0,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,JUNE
116,645000,70000,2014,1,109,0,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,MAY
116,775000,52000,2019,1,109,0,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,JULY
116,745000,68000,2017,1,109,0,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,DECEMBER
116,972000,45000,2020,1,109,0,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,MAY
116,590000,78000,2012,1,109,0,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,JUNE
116,615000,75000,2013,1,109,0,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,JANUARY
44,785000,38000,2019,1,109,0,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,MARCH
44,580000,76000,2011,1,109,0,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,JULY
44,685000,68000,2015,1,109,0,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,OCTOBER
44,725000,56000,2018,1,109,0,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,0VEMBER
44,715000,71000,2016,1,109,0,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,JUNE
44,655000,74000,2014,1,109,0,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,SEPTEMBER
44,624000,69000,2013,1,109,0,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,MAY
44,975000,25000,2020,1,109,0,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,FEBRUARY
277,845000,54000,2016,1,109,0,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,JUNE
277,865000,51000,2017,1,109,0,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,AUGUST
277,1045000,35000,2020,1,109,0,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,APRIL
277,975000,42000,2018,1,109,0,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,MARCH
277,768000,72000,2010,1,109,0,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,DECEMBER
277,775000,67000,2013,1,109,0,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,MAY
277,855000,63000,2015,1,109,0,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,MARCH
277,1025000,39000,2019,1,109,0,999,5,3,6,1300,1,1,1,1,1,1,1,0,1,DECEMBER
102,545000,74000,2013,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,0,JUNE
102,975000,29000,2020,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,0,JULY
102,955000,35000,2019,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,0,MAY
102,615000,68000,2015,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,0,MARCH
102,645000,64000,2016,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,0,DECEMBER
102,570000,72000,2014,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,0,FEBRUARY
102,525000,82000,2012,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,0,MAY
102,685000,53000,2017,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,0,0VEMBER
27,728000,72000,2011,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,0,OCTOBER
27,1055000,27000,2019,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,0,JUNE
27,1075000,24000,2020,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,0,MAY
27,975000,45000,2018,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,0,JULY
27,765000,64000,2013,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,0,DECEMBER
27,745000,69000,2012,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,0,MAY
27,825000,59000,2015,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,0,JUNE
27,845000,52000,2016,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,0,JANUARY
117,785000,58000,2014,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,MARCH
117,730000,76000,2011,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,JULY
117,1056000,42000,2019,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,OCTOBER
117,835000,52000,2015,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,0VEMBER
117,768000,68000,2013,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,JUNE
117,1068000,38000,2020,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,SEPTEMBER
117,750000,74000,2012,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,MAY
117,980000,47000,2017,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,FEBRUARY
103,775000,82000,2011,1,109,0,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,JUNE
103,1145000,51000,2018,1,109,0,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,JANUARY
103,1225000,42000,2019,1,109,0,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,MARCH
103,995000,69000,2016,1,109,0,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,JULY
103,1015000,62000,2017,1,109,0,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,OCTOBER
103,1245000,37000,2020,1,109,0,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,0VEMBER
103,960000,73000,2015,1,109,0,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,JUNE
103,855000,76000,2013,1,109,0,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,SEPTEMBER
57,1115000,41000,2017,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,MAY
57,795000,85000,2011,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,FEBRUARY
57,978000,52000,2015,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,JUNE
57,1275000,30000,2019,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,AUGUST
57,895000,75000,2013,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,APRIL
57,1395000,28000,2020,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,MARCH
57,875000,79000,2012,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,DECEMBER
57,924000,67000,2014,1,109,1,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,MAY
73,845000,69000,2011,1,109,0,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,MARCH
73,1275000,35000,2018,1,109,0,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,DECEMBER
73,1395000,29000,2020,1,109,0,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,JUNE
73,885000,61000,2012,1,109,0,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,MAY
73,1097000,48000,2016,1,109,0,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,MARCH
73,1155000,42000,2017,1,109,0,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,DECEMBER
73,825000,75000,2010,1,109,0,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,FEBRUARY
73,897000,52000,2013,1,109,0,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,MAY
28,1285000,51000,2017,1,109,0,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,0VEMBER
28,1125000,59000,2014,1,109,0,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,OCTOBER
28,1469000,32000,2019,1,109,0,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,JUNE
28,1145000,62000,2015,1,109,0,999,4,4,6,1300,1,1,1,1,1,1,1,0,1,MAY
